0	1	date
41.5024973	-81.6747179	11/2/2020
41.4857101	-81.6966306	11/1/2020
41.4531868	-81.8112489	11/1/2020
41.5024973	-81.6747179	11/1/2020
41.4472053	-81.7916884	11/1/2020
41.4857101	-81.6966306	10/31/2020
41.4480397	-81.76973	10/31/2020
41.49932	-81.6943605	10/30/2020
39.0853299	-84.3587968	10/30/2020
41.5181064	-83.359094	10/30/2020
41.5024973	-81.6747179	10/30/2020
41.49932	-81.6943605	10/30/2020
41.4472053	-81.7916884	10/30/2020
41.49932	-81.6943605	10/30/2020
41.5154311	-81.6347604	10/29/2020
41.569648	-81.552505	10/29/2020
39.9072364	-83.4531607	10/29/2020
39.9697537	-82.7496174	10/28/2020
39.9697537	-82.7496174	10/28/2020
39.9697537	-82.7496174	10/28/2020
39.9697537	-82.7496174	10/28/2020
39.9697537	-82.7496174	10/28/2020
39.7265807	-84.1207697	10/28/2020
41.2392227	-81.3459405	10/28/2020
41.2392227	-81.3459405	10/28/2020
41.4666397	-81.2068694	10/28/2020
39.9741112	-82.8543026	10/28/2020
41.1794649	-80.8765205	10/27/2020
41.0498482	-81.4440286	10/27/2020
41.0498482	-81.4440286	10/27/2020
41.0498482	-81.4440286	10/27/2020
41.4337942	-82.7122714	10/27/2020
41.4825178	-81.7567398	10/27/2020
41.2993324	-82.0510123	10/27/2020
41.49932	-81.6943605	10/26/2020
41.078994	-81.516748	10/26/2020
41.4501505	-81.791499	10/25/2020
41.5024973	-81.6747179	10/25/2020
41.468427	-81.06439	10/25/2020
41.189708	-81.926195	10/24/2020
41.4763441	-81.81253	10/23/2020
41.573663	-84.0052235	10/23/2020
41.573663	-84.0052235	10/23/2020
41.5864094	-84.0378894	10/23/2020
41.5864094	-84.0378894	10/23/2020
41.4837403	-81.9198256	10/23/2020
41.573663	-84.0052235	10/23/2020
41.4247654	-81.6796246	10/22/2020
41.1362185	-81.4828198	10/22/2020
41.287519	-81.7915602	10/22/2020
41.5189944	-83.6529634	10/22/2020
41.287519	-81.7915602	10/22/2020
41.1696671	-81.2488058	10/21/2020
41.2348029	-81.8413501	10/21/2020
41.5154311	-81.6347604	10/21/2020
41.5154311	-81.6347604	10/21/2020
41.3238949	-82.4911681	10/21/2020
41.5154311	-81.6347604	10/21/2020
41.0783918	-80.5992396	10/21/2020
39.5437173	-83.4259324	10/21/2020
41.4273333	-82.1666892	10/21/2020
39.336669	-84.5180408	10/21/2020
41.5024973	-81.6747179	10/21/2020
39.9072364	-83.4531607	10/20/2020
39.8864493	-83.4482529	10/20/2020
39.9072364	-83.4531607	10/20/2020
39.90111	-83.4481187	10/20/2020
41.0903833	-81.5312469	10/20/2020
41.2392227	-81.3459405	10/20/2020
41.0783918	-80.5992396	10/19/2020
41.5478894	-83.6102307	10/19/2020
41.4546487	-81.9250061	10/19/2020
41.2355424	-81.3236326	10/19/2020
41.3698494	-81.9351292	10/19/2020
41.3822739	-82.0960307	10/18/2020
41.0304977	-81.5700112	10/16/2020
41.0498482	-81.4440286	10/16/2020
41.0640144	-81.467892	10/16/2020
41.50462	-81.609732	10/16/2020
41.3905536	-82.713132	10/16/2020
40.693427	-84.166549	10/16/2020
41.0415675	-81.9597809	10/15/2020
41.49932	-81.6943605	10/15/2020
41.5024973	-81.6747179	10/15/2020
41.5035155	-81.6869213	10/15/2020
39.9680444	-82.7503064	10/15/2020
41.5035155	-81.6869213	10/14/2020
41.4642779	-81.7968993	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0783918	-80.5992396	10/14/2020
41.0783918	-80.5992396	10/14/2020
41.4587172	-81.8179956	10/14/2020
41.0783918	-80.5992396	10/14/2020
41.0783918	-80.5992396	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/14/2020
41.0814425	-80.5995589	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.0814425	-80.5995589	10/13/2020
39.9972472	-83.0362215	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.0814425	-80.5995589	10/13/2020
39.5426332	-83.4259712	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.0783918	-80.5992396	10/13/2020
41.0814425	-80.5995589	10/13/2020
41.1041747	-81.5064211	10/13/2020
41.4415648	-82.1449335	10/13/2020
41.0498482	-81.4440286	10/13/2020
41.2392092	-81.2297669	10/13/2020
39.9990626	-83.0173386	10/12/2020
40.4128241	-84.7763511	10/12/2020
40.4161974	-84.6358132	10/12/2020
40.4164849	-84.6347614	10/12/2020
40.2225481	-84.484396	10/12/2020
40.4046393	-84.4945232	10/12/2020
40.6826735	-84.6507527	10/12/2020
40.5560919	-84.5615907	10/12/2020
41.297413	-82.0330539	10/11/2020
39.4156613	-83.1946156	10/11/2020
41.374034	-81.913865	10/10/2020
41.297413	-82.0330539	10/9/2020
41.4510304	-82.7119515	10/9/2020
41.4510304	-82.7119515	10/9/2020
41.4510304	-82.7119515	10/9/2020
40.4175467	-84.63968	10/9/2020
41.5827313	-84.0000508	10/8/2020
39.9797863	-83.0407403	10/8/2020
40.3697905	-80.6339638	10/7/2020
39.9632254	-84.3443237	10/7/2020
40.1275127	-83.9430834	10/7/2020
41.2576207	-80.7325287	10/6/2020
41.6994213	-83.5918483	10/6/2020
41.6994213	-83.5918483	10/6/2020
41.4403288	-82.1166604	10/5/2020
41.6451546	-83.4751908	10/5/2020
41.5230869	-83.6748995	10/5/2020
41.6994213	-83.5918483	10/5/2020
41.5824078	-81.4492633	10/5/2020
41.0640144	-81.467892	10/5/2020
41.3950489	-82.5551733	10/5/2020
41.3258767	-81.7568253	10/5/2020
41.3950489	-82.5551733	10/5/2020
41.4066321	-82.585371	10/5/2020
41.331686	-82.632596	10/5/2020
41.3112671	-81.7334031	10/5/2020
41.4629185	-82.1801157	10/5/2020
41.4709562	-81.5573288	10/5/2020
41.5192189	-81.457896	10/5/2020
41.5218734	-81.5040911	10/5/2020
41.3112671	-81.7334031	10/5/2020
39.4931075	-84.2862282	10/4/2020
41.4604076	-81.5535868	10/4/2020
41.4691187	-81.5003105	10/4/2020
41.4109535	-81.8336218	10/4/2020
41.4709562	-81.5573288	10/3/2020
41.3112671	-81.7334031	10/3/2020
41.4691187	-81.5003105	10/2/2020
40.7278298	-84.1004611	10/2/2020
40.0540678	-83.0102037	10/2/2020
40.0540678	-83.0102037	10/1/2020
40.0540678	-83.0102037	10/1/2020
40.0540678	-83.0102037	10/1/2020
41.3684663	-81.844763	9/30/2020
40.2135096	-84.4867176	9/30/2020
41.4427273	-82.1666892	9/30/2020
41.4129973	-81.562028	9/30/2020
41.2999066	-81.2344355	9/30/2020
41.5125785	-81.6052065	9/30/2020
41.4905071	-81.5293129	9/29/2020
41.3705597	-81.9266263	9/29/2020
41.2725522	-82.0545892	9/29/2020
41.4283862	-82.1161644	9/29/2020
41.0814447	-81.5190053	9/29/2020
41.2646209	-82.0189155	9/28/2020
40.9928775	-81.5564718	9/28/2020
41.2355424	-81.3236326	9/28/2020
39.9990626	-83.0173386	9/28/2020
41.3894905	-82.0190321	9/28/2020
41.530755	-84.2293367	9/26/2020
41.4345798	-82.7126261	9/26/2020
41.4500945	-82.7106867	9/25/2020
41.4500945	-82.7106867	9/25/2020
41.4022907	-81.7627072	9/25/2020
40.0311741	-83.1677474	9/25/2020
41.4561754	-82.7116821	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
40.4172871	-82.907123	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.0871792	-81.229853	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.331686	-82.632596	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.1024163	-81.2412277	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0871792	-81.229853	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.0929522	-81.1747498	9/25/2020
41.4345798	-82.7126261	9/25/2020
41.4345798	-82.7126261	9/25/2020
39.2022866	-83.611587	9/24/2020
41.3788177	-81.5267282	9/24/2020
41.605214	-81.4739406	9/24/2020
41.4561754	-82.7116821	9/24/2020
41.4905071	-81.5293129	9/23/2020
41.3617168	-83.1260384	9/23/2020
39.2022866	-83.611587	9/23/2020
41.4262989	-83.7466818	9/23/2020
41.4773421	-81.5334151	9/23/2020
40.0311741	-83.1677474	9/23/2020
41.2392227	-81.3459405	9/22/2020
41.2355424	-81.3236326	9/22/2020
39.067731	-84.368334	9/22/2020
41.7017404	-83.6947119	9/22/2020
41.4135326	-83.7836403	9/22/2020
39.7265807	-84.1207697	9/22/2020
41.6661573	-81.339552	9/22/2020
41.2461518	-81.3509416	9/22/2020
41.2355424	-81.3236326	9/22/2020
41.2392227	-81.3459405	9/22/2020
41.2355424	-81.3236326	9/22/2020
41.375049	-81.9081937	9/21/2020
41.297413	-82.0330539	9/21/2020
41.2725522	-82.0545892	9/21/2020
41.2355424	-81.3236326	9/21/2020
39.7820445	-84.0523006	9/20/2020
41.536318	-82.754286	9/20/2020
41.5200518	-81.556235	9/20/2020
41.0454683	-81.5587	9/20/2020
41.4905071	-81.5293129	9/20/2020
41.297413	-82.0330539	9/20/2020
41.297413	-82.0330539	9/20/2020
41.0923299	-80.6957107	9/20/2020
41.4905071	-81.5293129	9/19/2020
41.3888532	-82.0042128	9/18/2020
40.1221591	-83.9088435	9/18/2020
40.1221591	-83.9088435	9/18/2020
40.1221591	-83.9088435	9/18/2020
40.1241039	-83.9082619	9/18/2020
40.1221591	-83.9088435	9/18/2020
40.1275127	-83.9430834	9/18/2020
40.1221591	-83.9088435	9/18/2020
41.1189134	-81.5646986	9/17/2020
41.5085763	-81.6599254	9/17/2020
41.0415675	-81.9597809	9/17/2020
41.2355424	-81.3236326	9/17/2020
41.2355424	-81.3236326	9/17/2020
41.2355424	-81.3236326	9/17/2020
41.2355424	-81.3236326	9/17/2020
41.1680925	-83.43559	9/17/2020
41.1262094	-83.2835452	9/17/2020
41.4682218	-81.6946085	9/16/2020
41.6661573	-81.339552	9/16/2020
41.4219889	-82.3646068	9/16/2020
41.2355424	-81.3236326	9/16/2020
40.9931691	-81.5572431	9/16/2020
41.3705597	-81.9266263	9/15/2020
40.7412485	-84.0964777	9/14/2020
40.4947631	-82.8820637	9/14/2020
41.4916229	-81.532455	9/14/2020
41.3888532	-82.0042128	9/12/2020
41.3705597	-81.9266263	9/11/2020
41.0415675	-81.9597809	9/11/2020
40.7412485	-84.0964777	9/11/2020
40.7412485	-84.0964777	9/11/2020
40.7412485	-84.0964777	9/11/2020
40.7412485	-84.0964777	9/11/2020
40.7380394	-84.1118458	9/11/2020
40.7412485	-84.0964777	9/11/2020
40.7412485	-84.0964777	9/11/2020
40.7412485	-84.0964777	9/11/2020
41.5024973	-81.6747179	9/10/2020
40.7412485	-84.0964777	9/10/2020
40.7412485	-84.0964777	9/10/2020
40.7412485	-84.0964777	9/10/2020
40.7412485	-84.0964777	9/10/2020
41.1694123	-81.6379913	9/10/2020
41.2518922	-84.1191045	9/10/2020
41.0863225	-81.5603282	9/10/2020
41.4779709	-81.6397968	9/9/2020
41.0620203	-81.4463787	9/9/2020
41.3822739	-82.0960307	9/9/2020
41.0986812	-81.4948285	9/9/2020
41.0640144	-81.467892	9/9/2020
41.0964449	-81.4923369	9/9/2020
41.5035155	-81.6869213	9/9/2020
41.5024973	-81.6747179	9/8/2020
41.36215	-81.6981275	9/8/2020
41.5024973	-81.6747179	9/8/2020
41.0670991	-81.5145316	9/8/2020
41.069557	-81.5480088	9/8/2020
41.0702746	-81.5377013	9/8/2020
41.0827049	-81.474734	9/8/2020
41.069557	-81.5480088	9/8/2020
41.0792938	-81.5655521	9/8/2020
41.0499511	-81.4583201	9/8/2020
41.0792938	-81.5655521	9/8/2020
41.0304977	-81.5700112	9/8/2020
41.0814447	-81.5190053	9/8/2020
39.9741112	-82.8543026	9/8/2020
41.0640144	-81.467892	9/8/2020
41.1171692	-81.5832927	9/8/2020
41.0964449	-81.4923369	9/8/2020
41.0306365	-81.5139957	9/8/2020
41.0986812	-81.4948285	9/8/2020
41.0722469	-81.5397118	9/8/2020
41.1152615	-81.4978886	9/8/2020
41.1041747	-81.5064211	9/8/2020
41.0814447	-81.5190053	9/8/2020
41.0863225	-81.5603282	9/8/2020
41.0468558	-81.5525724	9/8/2020
41.0814447	-81.5190053	9/8/2020
41.0827049	-81.474734	9/8/2020
41.1152615	-81.4978886	9/8/2020
41.0333795	-81.5458872	9/8/2020
41.0964449	-81.4923369	9/8/2020
41.0792938	-81.5655521	9/8/2020
41.1152615	-81.4978886	9/8/2020
41.0516948	-81.5158392	9/8/2020
41.1152615	-81.4978886	9/8/2020
41.0333795	-81.5458872	9/8/2020
41.115418	-81.565005	9/8/2020
41.0964449	-81.4923369	9/8/2020
41.1171692	-81.5832927	9/8/2020
41.069557	-81.5480088	9/8/2020
41.0964449	-81.4923369	9/8/2020
41.0498482	-81.4440286	9/8/2020
41.0814447	-81.5190053	9/8/2020
41.4739419	-81.5370671	9/7/2020
41.331686	-82.632596	9/7/2020
41.4773421	-81.5334151	9/4/2020
41.297554	-82.063677	9/4/2020
41.0492176	-81.5673214	9/4/2020
41.297413	-82.0330539	9/3/2020
40.1131502	-83.7418212	9/3/2020
41.297554	-82.063677	9/3/2020
41.3019851	-82.0631861	9/3/2020
41.297554	-82.063677	9/3/2020
41.2993324	-82.0510123	9/3/2020
41.2993324	-82.0510123	9/3/2020
41.653556	-81.194613	9/3/2020
41.5136256	-81.6665337	9/3/2020
41.50462	-81.609732	9/2/2020
41.4997292	-81.5486728	9/2/2020
40.8678739	-81.486251	9/2/2020
40.9928775	-81.5564718	9/2/2020
41.4273333	-82.1666892	9/1/2020
41.4905071	-81.5293129	9/1/2020
41.4905071	-81.5293129	9/1/2020
41.4802766	-81.6102719	9/1/2020
41.4905071	-81.5293129	9/1/2020
41.4642561	-81.5338437	9/1/2020
41.3583959	-82.2446634	9/1/2020
40.8587529	-81.4938247	9/1/2020
41.0863225	-81.5603282	8/31/2020
41.0520659	-81.5019212	8/31/2020
41.0814447	-81.5190053	8/31/2020
41.069557	-81.5480088	8/31/2020
41.0863225	-81.5603282	8/31/2020
41.1152615	-81.4978886	8/31/2020
41.0454683	-81.5587	8/31/2020
41.0814447	-81.5190053	8/31/2020
41.0499244	-81.4375638	8/31/2020
41.0640144	-81.467892	8/31/2020
41.0514438	-83.318534	8/31/2020
41.4293988	-82.1105763	8/29/2020
41.0492176	-81.5673214	8/29/2020
41.0739918	-81.4686136	8/29/2020
41.0722469	-81.5397118	8/28/2020
41.0620203	-81.4463787	8/28/2020
41.0722469	-81.5397118	8/28/2020
41.0814447	-81.5190053	8/28/2020
41.1189134	-81.5646986	8/28/2020
41.0827049	-81.474734	8/28/2020
41.0468558	-81.5525724	8/28/2020
41.1041747	-81.5064211	8/28/2020
41.0492176	-81.5673214	8/28/2020
41.0722469	-81.5397118	8/28/2020
41.0759598	-81.4429864	8/28/2020
41.4924064	-81.6499118	8/27/2020
41.446609	-82.1905662	8/27/2020
39.4663336	-84.4906637	8/27/2020
39.4663336	-84.4906637	8/27/2020
41.4745193	-83.28808	8/27/2020
41.4745193	-83.28808	8/27/2020
41.4669909	-83.3148018	8/27/2020
41.4745193	-83.28808	8/27/2020
41.4745193	-83.28808	8/27/2020
41.1041747	-81.5064211	8/27/2020
41.028398	-80.7732256	8/27/2020
41.5654008	-83.3585376	8/27/2020
41.2392092	-81.2297669	8/27/2020
40.7835227	-80.9294141	8/27/2020
41.5119954	-82.9376919	8/26/2020
41.2611961	-80.5327324	8/26/2020
41.4113547	-82.357734	8/26/2020
41.4084959	-82.3628473	8/26/2020
41.4084959	-82.3628473	8/26/2020
41.4084959	-82.3628473	8/26/2020
41.4219889	-82.3646068	8/26/2020
41.4219889	-82.3646068	8/26/2020
41.4219889	-82.3646068	8/26/2020
41.4219889	-82.3646068	8/26/2020
41.4113547	-82.357734	8/26/2020
41.4219889	-82.3646068	8/26/2020
39.8944865	-82.5326322	8/26/2020
41.6225721	-81.4230176	8/26/2020
41.3245399	-81.7339161	8/26/2020
41.4567222	-82.0105198	8/26/2020
41.591115	-81.2003614	8/25/2020
41.4219889	-82.3646068	8/25/2020
41.5357873	-81.4596137	8/25/2020
39.9741112	-82.8543026	8/25/2020
41.028398	-80.7732256	8/25/2020
39.9741112	-82.8543026	8/25/2020
41.3705597	-81.9266263	8/25/2020
41.4669909	-83.3148018	8/24/2020
40.75839	-82.5154471	8/24/2020
40.76222	-82.5434397	8/24/2020
40.76222	-82.5434397	8/24/2020
40.7674507	-82.5294065	8/24/2020
40.5554282	-82.8311177	8/24/2020
39.3993266	-84.5444531	8/24/2020
40.76222	-82.5434397	8/24/2020
40.75839	-82.5154471	8/24/2020
40.76222	-82.5434397	8/24/2020
40.75839	-82.5154471	8/24/2020
40.76222	-82.5434397	8/24/2020
40.76222	-82.5434397	8/24/2020
40.7674507	-82.5294065	8/24/2020
40.75839	-82.5154471	8/24/2020
40.76222	-82.5434397	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0814447	-81.5190053	8/24/2020
40.0691947	-80.7773807	8/24/2020
41.4515747	-81.635804	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0702746	-81.5377013	8/24/2020
41.0702746	-81.5377013	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.0903833	-81.5312469	8/24/2020
41.2736647	-82.8415763	8/24/2020
41.4669909	-83.3148018	8/24/2020
39.9860189	-83.760224	8/24/2020
41.7138467	-81.2174582	8/22/2020
41.4386813	-81.7849217	8/21/2020
41.4084959	-82.3628473	8/21/2020
41.331686	-82.632596	8/21/2020
41.331686	-82.632596	8/20/2020
41.4708582	-81.8107365	8/20/2020
41.331686	-82.632596	8/20/2020
41.331686	-82.632596	8/20/2020
41.4514404	-83.3657601	8/20/2020
41.331686	-82.632596	8/20/2020
39.9220516	-83.0406687	8/20/2020
39.9480419	-83.1496563	8/20/2020
39.8814519	-83.0929644	8/20/2020
39.9611755	-82.9987942	8/20/2020
39.9480419	-83.1496563	8/20/2020
39.9480419	-83.1496563	8/20/2020
39.8695819	-83.0722099	8/20/2020
39.9292746	-83.1768748	8/20/2020
39.9480419	-83.1496563	8/20/2020
39.8695819	-83.0722099	8/20/2020
39.8736521	-83.0841178	8/20/2020
39.9311386	-83.1446357	8/20/2020
39.8814519	-83.0929644	8/20/2020
39.8962987	-83.1153029	8/20/2020
39.9611755	-82.9987942	8/20/2020
39.8695819	-83.0722099	8/20/2020
39.9480419	-83.1496563	8/20/2020
39.8962987	-83.1153029	8/20/2020
39.8695819	-83.0722099	8/20/2020
41.331686	-82.632596	8/20/2020
41.331686	-82.632596	8/20/2020
41.0242258	-80.6147954	8/20/2020
41.6053266	-81.4534492	8/20/2020
41.0783918	-80.5992396	8/20/2020
39.9242266	-83.8088171	8/20/2020
39.9860189	-83.760224	8/20/2020
39.9860189	-83.760224	8/20/2020
41.2395265	-80.7455193	8/20/2020
39.9860189	-83.760224	8/20/2020
41.4708582	-81.8107365	8/20/2020
41.2260215	-82.6106917	8/19/2020
40.8126972	-81.4039537	8/19/2020
41.4386304	-81.6268838	8/19/2020
41.605214	-81.4739406	8/19/2020
40.6364969	-80.7821136	8/19/2020
40.6364969	-80.7821136	8/19/2020
40.6364969	-80.7821136	8/19/2020
40.6364969	-80.7821136	8/19/2020
40.6364969	-80.7821136	8/19/2020
40.6364969	-80.7821136	8/19/2020
38.9762914	-81.8879884	8/19/2020
41.1724982	-80.764222	8/19/2020
41.1945027	-80.7511297	8/19/2020
41.3651022	-82.097562	8/19/2020
41.5078264	-81.5775446	8/18/2020
41.5864542	-84.4436259	8/18/2020
40.1083912	-83.7524298	8/18/2020
40.1083912	-83.7524298	8/18/2020
41.2260215	-82.6106917	8/18/2020
38.9628625	-84.0644854	8/18/2020
41.3889296	-80.7325865	8/18/2020
41.3889296	-80.7325865	8/18/2020
41.5119954	-82.9376919	8/18/2020
40.1131502	-83.7418212	8/17/2020
41.5047078	-82.9385861	8/17/2020
39.950196	-83.792531	8/17/2020
39.950196	-83.792531	8/17/2020
40.8183002	-81.3980181	8/17/2020
41.1658466	-80.8621811	8/14/2020
41.3811526	-81.8333656	8/14/2020
41.3624752	-83.1235996	8/14/2020
41.480028	-81.7599021	8/14/2020
41.5119954	-82.9376919	8/13/2020
40.8122437	-81.4388858	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7989473	-81.378447	8/13/2020
40.8073135	-81.3729372	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7864585	-81.3775761	8/13/2020
40.7989473	-81.378447	8/13/2020
40.7989473	-81.378447	8/13/2020
40.7864585	-81.3775761	8/13/2020
39.9741112	-82.8543026	8/12/2020
41.0903833	-81.5312469	8/12/2020
39.9804252	-83.0352146	8/12/2020
40.7864585	-81.3775761	8/12/2020
39.9804252	-83.0352146	8/12/2020
41.6476162	-81.2422028	8/12/2020
41.5905546	-81.2044572	8/11/2020
41.7138467	-81.2174582	8/11/2020
41.0850542	-82.3998887	8/11/2020
41.0850542	-82.3998887	8/11/2020
41.0749193	-82.3902284	8/11/2020
41.075255	-82.391417	8/11/2020
41.0850542	-82.3998887	8/11/2020
41.0749193	-82.3902284	8/11/2020
41.591115	-81.2003614	8/11/2020
41.5181064	-83.359094	8/11/2020
39.9594902	-82.9905996	8/11/2020
41.5054738	-82.9500717	8/11/2020
41.4084959	-82.3628473	8/10/2020
39.2300673	-84.5163203	8/9/2020
39.9611755	-82.9987942	8/9/2020
41.1468776	-81.3479638	8/9/2020
41.5907604	-81.1984072	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0814447	-81.5190053	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0702746	-81.5377013	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0454683	-81.5587	8/7/2020
41.0702746	-81.5377013	8/7/2020
41.0454683	-81.5587	8/7/2020
40.0445163	-84.1997777	8/7/2020
39.9804252	-83.0352146	8/6/2020
40.6364969	-80.7821136	8/5/2020
40.6364969	-80.7821136	8/5/2020
41.0454683	-81.5587	8/5/2020
41.4769185	-81.574033	8/5/2020
41.5528288	-81.5101208	8/4/2020
41.3176043	-81.8359644	8/4/2020
41.2395265	-80.7455193	8/4/2020
41.4561754	-82.7116821	8/4/2020
41.310171	-80.8507093	8/4/2020
41.3642293	-81.8333117	8/4/2020
41.4113547	-82.357734	8/3/2020
39.6847822	-83.9296526	8/1/2020
39.6847822	-83.9296526	8/1/2020
41.0459133	-81.4887997	7/31/2020
